0.00013891	1.9324e-08	1374
6.29e-06	6.2932e-11	1374
1.7078e-05	4.6311e-10	1374
0.0095212	0.00011102	1374
4.1534e-07	2.2299e-13	1374
0.00026359	7.9952e-08	1374
0.051002	0.0026012	1374
6.5075e-05	4.237e-09	1374
7.269e-08	6.3672e-15	1374
0.0009006	9.8881e-07	1374
0.039254	0.0015619	1374
2.3395e-06	5.6171e-12	1374
0.027274	0.00074389	1374
0.013036	0.00017001	1374
0.12027	0.014466	1374
0.00073416	6.3714e-07	1374
3.171e-06	1.1104e-11	1374
0.051568	0.0026593	1374
0.00053313	3.9836e-07	1374
7.7914e-05	6.4362e-09	1374
0.0027508	7.6346e-06	1374
0.00028766	8.8693e-08	1374
0.00019849	6.7162e-08	1374
0.00035013	1.4669e-07	1374
0.00010291	4.1192e-08	1374
0.0035474	1.2584e-05	1374
0.016855	0.00077641	1374
0.0093638	9.8249e-05	1374
1.349	1.8307	1374
0.00014463	2.1513e-08	1374
0.0016521	2.7613e-06	1374
0.00049659	3.0306e-07	1374
7.8937e-05	6.9618e-09	1374
6.2307	39.384	1374
0.0054903	3.9501e-05	1374
9.5499e-07	1.035e-12	1374
4.4551e-06	2.36e-11	1374
4.337e-06	1.95e-11	1374
0.00031648	1.0227e-07	1374
0.00078691	2.2192e-06	1374
0.026583	0.00071133	1374
0.0007744	6.5074e-07	1374
0.00034169	1.1962e-07	1374
0.00013002	2.3697e-08	1374
4.8044e-06	6.8296e-11	1374
0.0017604	3.0991e-06	1374
0.038209	0.0014647	1374
0.00061039	4.0378e-07	1374
3.127e-05	1.0333e-09	1374
0.00022767	7.0568e-08	1374
0.0013425	1.8888e-06	1374
0.030613	0.00094031	1374
0.00099922	1.0496e-06	1374
3.0128e-06	1.6783e-11	1374
3.1914e-05	1.1417e-09	1374
0.0048811	2.3825e-05	1374
3.2044e-05	1.2885e-09	1374
0.0021436	4.5951e-06	1374
0.002685	8.1619e-06	1374
0.0020315	4.1277e-06	1374
0.00078806	6.6153e-07	1374
0.00037735	1.5464e-07	1374
0.00014523	2.1091e-08	1374
0.015825	0.0002517	1374
3.8618e-05	1.5762e-09	1374
2.9368e-05	9.023e-10	1374
0.0056118	3.1492e-05	1374
0.010931	0.00012355	1374
0.0087388	7.6366e-05	1374
0.00059707	3.5649e-07	1374
8.0086e-07	8.3137e-13	1374
0.00025234	6.3678e-08	1374
1.6093e-05	1.1645e-09	1374
0.00058874	3.4664e-07	1374
0.0018679	4.1613e-06	1374
2.6849e-05	7.209e-10	1374
0.0013796	2.0956e-06	1374
8.8467e-05	1.0472e-08	1374
9.2029e-05	8.8403e-09	1374
0.00037123	1.6207e-07	1374
0.10838	0.014555	1374
0.00040277	1.8291e-07	1374
0.098835	0.01208	1374
0.00054828	3.4066e-07	1374
0.0024552	6.0281e-06	1374
0.016959	0.00033558	1374
0.00020344	4.2702e-08	1374
0.0076343	5.8282e-05	1374
7.7582e-06	6.2144e-11	1374
4.6208e-05	3.2408e-09	1374
0.00015626	4.7032e-08	1374
0.0010547	1.1241e-06	1374
0.0028368	8.0609e-06	1374
7.2178	52.097	1374
0.00023214	5.6514e-08	1374
0.0018107	3.5064e-06	1374
0.002572	6.6151e-06	1374
0.00054701	8.0878e-07	1374
0.003775	1.6599e-05	1374
0.001701	2.9292e-06	1374
0.00015059	2.4526e-08	1374
0.0014784	3.5332e-06	1374
1.3597e-05	5.0019e-10	1374
0.0089218	8.0734e-05	1374
0.00032901	1.0876e-07	1374
0.018728	0.00035073	1374
3.762e-05	1.4183e-09	1374
0.013754	0.00018917	1374
0.0006741	4.5442e-07	1374
3.4314e-07	1.4549e-13	1374
0.012307	0.00015249	1374
5.2348e-05	4.5648e-09	1374
3.4555e-05	1.3326e-09	1374
1.0925e-05	1.2341e-10	1374
