0.11045	0.022081	0.7388
0.15658	0.052669	0.7388
0.096673	0.022144	0.7388
0.16823	0.062353	0.7388
0.14483	0.044227	0.7388
0.14092	0.034449	0.7388
0.18135	0.067787	0.7388
0.14978	0.051633	0.7388
0.13251	0.040084	0.7388
0.12078	0.034916	0.7388
0.13844	0.037913	0.7388
0.1234	0.039242	0.7388
0.13894	0.039027	0.7388
0.14435	0.04862	0.7388
0.14069	0.046092	0.7388
0.12361	0.041188	0.7388
0.12623	0.032085	0.7388
0.11875	0.038429	0.7388
0.14908	0.04304	0.7388
0.14953	0.042377	0.7388
0.095173	0.020031	0.7388
0.17352	0.049849	0.7388
0.14068	0.042873	0.7388
