0.10439	0.014903	0.12208
0.088057	0.010771	0.10378
0.10138	0.016411	0.1281
0.10551	0.017277	0.13144
0.11931	0.019737	0.14049
0.11981	0.018799	0.13711
0.12338	0.021967	0.14821
0.13956	0.025757	0.16049
0.12322	0.022533	0.15011
0.1048	0.016695	0.12921
0.10335	0.016448	0.12825
0.10185	0.016779	0.12953
0.12157	0.022656	0.15052
0.13732	0.02446	0.1564
0.086014	0.014919	0.12214
0.097673	0.013264	0.11517
0.084119	0.014538	0.12057
0.10464	0.017256	0.13136
0.12003	0.018844	0.13727
0.12289	0.022976	0.15158
0.10022	0.019203	0.13857
0.11709	0.01818	0.13483
0.13948	0.025222	0.15881
0.11957	0.019556	0.13984
0.10352	0.016825	0.12971
0.11988	0.018268	0.13516
0.1035	0.016643	0.12901
0.085629	0.013921	0.11799
0.15147	0.027208	0.16495
0.092464	0.015149	0.12308
0.086626	0.013324	0.11543
0.080516	0.015441	0.12426
0.12297	0.021862	0.14786
0.080788	0.014999	0.12247
0.10258	0.016624	0.12893
0.10673	0.017218	0.13122
0.087924	0.014333	0.11972
0.12478	0.018641	0.13653
0.10433	0.017865	0.13366
0.12045	0.021938	0.14812
0.10369	0.018026	0.13426
0.10029	0.013654	0.11685
0.14001	0.024917	0.15785
0.11746	0.018807	0.13714
0.11977	0.023346	0.15279
0.082445	0.014634	0.12097
0.1202	0.022778	0.15092
0.10136	0.018619	0.13645
0.12282	0.022073	0.14857
0.12101	0.02166	0.14717
0.095184	0.011298	0.10629
0.12197	0.022682	0.15061
0.09964	0.015658	0.12513
0.12672	0.019184	0.13851
0.11984	0.018931	0.13759
0.084655	0.013099	0.11445
0.12309	0.022765	0.15088
0.08512	0.010513	0.10253
0.080476	0.014557	0.12065
0.10291	0.017839	0.13356
0.12282	0.022636	0.15045
0.12039	0.019562	0.13986
0.081599	0.015707	0.12533
0.083749	0.015041	0.12264
0.088273	0.013896	0.11788
0.1388	0.024513	0.15657
0.080769	0.01537	0.12398
0.084625	0.01385	0.11768
0.10272	0.01801	0.1342
0.087587	0.014201	0.11917
0.066414	0.011005	0.10491
0.1169	0.018766	0.13699
0.12142	0.022321	0.1494
0.10503	0.016981	0.13031
0.10283	0.019437	0.13942
0.085244	0.015135	0.12303
0.11892	0.019029	0.13795
0.10552	0.016842	0.12977
0.087874	0.013968	0.11819
0.10459	0.017311	0.13157
0.1206	0.022859	0.15119
0.12812	0.02112	0.14533
0.082811	0.015049	0.12267
0.085231	0.014798	0.12165
0.12265	0.023165	0.1522
0.12255	0.022518	0.15006
0.11997	0.021788	0.14761
0.099082	0.018826	0.13721
0.12297	0.022092	0.14863
0.06507	0.011562	0.10753
0.0875	0.014758	0.12148
0.098171	0.011551	0.10748
0.088287	0.011801	0.10863
0.082709	0.014833	0.12179
0.11616	0.01968	0.14029
0.065506	0.011025	0.105
0.11728	0.018845	0.13728
0.15174	0.026913	0.16405
0.10422	0.015752	0.12551
0.10635	0.0173	0.13153
0.12094	0.020354	0.14267
0.080664	0.014201	0.11917
0.10426	0.015922	0.12618
0.12097	0.019732	0.14047
0.088761	0.011572	0.10757
