1318.3	1.8879e+06	1374
1699.1	2.958e+06	1719.9
1009	1.0505e+06	1024.9
1073.8	1.2529e+06	1119.3
1472.2	2.3196e+06	1523
863.22	7.4865e+05	865.25
932.9	9.0806e+05	952.92
1192.4	1.5027e+06	1225.8
1096.1	1.2015e+06	1096.1
1287.1	1.7897e+06	1337.8
1533.5	2.487e+06	1577
1301.9	1.7343e+06	1316.9
1587.6	2.5578e+06	1599.3
1086.1	1.224e+06	1106.4
1391.7	2.0216e+06	1421.8
1387.9	1.9857e+06	1409.1
1144	1.393e+06	1180.3
1254.9	1.6645e+06	1290.2
1395.8	2.039e+06	1428
903.44	8.1621e+05	903.44
1056.6	1.1699e+06	1081.6
1375.4	2.0395e+06	1428.1
1189.5	1.4988e+06	1224.2
1151.8	1.3734e+06	1171.9
1307.5	1.8919e+06	1375.5
1552.1	2.5634e+06	1601.1
1147.2	1.3873e+06	1177.8
1169.4	1.448e+06	1203.3
1646	2.8563e+06	1690
1553.8	2.5403e+06	1593.8
1216.6	1.5123e+06	1229.8
824.81	6.8517e+05	827.75
1306.9	1.7468e+06	1321.7
1002.2	1.1095e+06	1053.3
987.22	9.8653e+05	993.24
1528.3	2.553e+06	1597.8
1069.2	1.2068e+06	1098.5
1455.2	2.2073e+06	1485.7
992.33	1.0456e+06	1022.6
1434.8	2.1194e+06	1455.8
1615.5	2.7654e+06	1663
1687.1	2.8648e+06	1692.6
1151.7	1.4538e+06	1205.8
1380.9	1.9725e+06	1404.5
1234.6	1.6293e+06	1276.4
1453.1	2.3107e+06	1520.1
1169.3	1.3973e+06	1182.1
1563.3	2.582e+06	1606.9
1146.9	1.3154e+06	1146.9
947.86	8.9846e+05	947.87
1263.6	1.7929e+06	1339
1256.2	1.7611e+06	1327.1
1626	2.8217e+06	1679.8
1448.2	2.3438e+06	1530.9
1109.8	1.3325e+06	1154.3
1333.1	1.9775e+06	1406.2
1052.2	1.2005e+06	1095.7
1799.9	3.3746e+06	1837
1444.3	2.1464e+06	1465.1
1815.4	3.3538e+06	1831.3
943.87	9.3368e+05	966.27
1166.2	1.4778e+06	1215.7
1106.3	1.3232e+06	1150.3
1692.6	3.0319e+06	1741.2
1440.8	2.3401e+06	1529.7
1308.6	1.8269e+06	1351.6
1675.9	2.9581e+06	1719.9
1366	1.9331e+06	1390.4
1583.7	2.6589e+06	1630.6
1304.8	1.7789e+06	1333.8
1237.1	1.5902e+06	1261
1348.8	1.9728e+06	1404.6
1224.3	1.5452e+06	1243
1605.2	2.6434e+06	1625.9
1385.6	2.0231e+06	1422.4
1401.9	2.2302e+06	1493.4
1205	1.6911e+06	1300.4
1277.6	1.6417e+06	1281.3
1508.3	2.2978e+06	1515.9
1372.9	2.063e+06	1436.3
1217.7	1.5935e+06	1262.3
1377.9	2.0018e+06	1414.8
1236.6	1.6806e+06	1296.4
1482.2	2.4107e+06	1552.7
1124.9	1.3185e+06	1148.3
1851	3.5212e+06	1876.5
1334.9	1.8545e+06	1361.8
1564.1	2.5891e+06	1609.1
1458.3	2.3032e+06	1517.6
1538.8	2.5533e+06	1597.9
1349.1	1.9134e+06	1383.3
1219.5	1.5739e+06	1254.6
1390.5	2.1912e+06	1480.3
1434.3	2.1038e+06	1450.4
1294.1	1.7523e+06	1323.7
1212.2	1.7202e+06	1311.6
1170.8	1.4974e+06	1223.7
1276.4	1.7038e+06	1305.3
1028.1	1.1493e+06	1072
1227.8	1.6644e+06	1290.1
1162.6	1.4159e+06	1189.9
1500.2	2.3204e+06	1523.3
1376.1	1.9793e+06	1406.9
1680	2.9274e+06	1711
1301.2	1.7645e+06	1328.3
1419.2	2.125e+06	1457.7
1046.3	1.1328e+06	1064.3
1150.8	1.3673e+06	1169.3
1306.5	1.8608e+06	1364.1
1355.3	1.9246e+06	1387.3
1648.2	2.8198e+06	1679.2
1065.8	1.1996e+06	1095.2
1408.7	2.1167e+06	1454.9
1237.7	1.6254e+06	1274.9
